@id,@lon,@lat,name,name:mk,name:en,int_name,addr:city,addr:housenumber,addr:postcode,addr:street,phone,contact:phone,opening_hours,fee,operator,website,historic,memorial,wikipedia
2350137443,21.9740919,41.5515255,,,,,,,,,,,,,,,,,
2350137445,21.9742207,41.5516620,,,,,,,,,,,,,,,,,
2350137447,21.9743789,41.5517583,,,,,,,,,,,,,,,,,
2350137450,21.9744352,41.5518166,,,,,,,,,,,,,,,,,
2350137453,21.9745559,41.5518627,,,,,,,,,,,,,,,,,
2350137455,21.9746605,41.5518848,,,,,,,,,,,,,,,,,
2350137457,21.9747491,41.5518788,,,,,,,,,,,,,,,,,
2350137459,21.9749127,41.5518306,,,,,,,,,,,,,,,,,
2350137461,21.9751675,41.5516379,Римски театар,,Roman theater,,,,,,,,,,,,ruins,,en:Stobi
2359124380,20.9514110,41.5126479,99.4-053,,,,,,,,,,,,,,locomotive,,
2359280244,20.9649918,41.5136449,,,,,,,,,,,,,,,,,
2359280245,20.9651418,41.5136465,,,,,,,,,,,,,,,,,
2359280248,20.9649906,41.5137035,,,,,,,,,,,,,,,,,
2359280249,20.9651406,41.5137051,,,,,,,,,,,,,,,,,
2360747213,22.5001795,41.1458586,Два Коња,,,,,,,,,,,,,,monument,,
2361011296,22.5227399,41.1489024,,,,,,,,,,,,,,,,,
2361011298,22.5213430,41.1484358,,,,,,,,,,,,,,,,,
2361011301,22.5218436,41.1493040,,,,,,,,,,,,,,,,,
2361011303,22.5229920,41.1481793,,,,,,,,,,,,,,,,,
2361011307,22.5229470,41.1484681,,,,,,,,,,,,,,,,,
2361011327,22.5210158,41.1494618,,,,,,,,,,,,,,,,,
2361011330,22.5223483,41.1477027,,,,,,,,,,,,,,,,,
2361011334,22.5217990,41.1481410,,,,,,,,,,,,,,,,,
2361011338,22.5225875,41.1477855,,,,,,,,,,,,,,,,,
2361011357,22.5215329,41.1493831,,,,,,,,,,,,,,,,,
2361011359,22.5227056,41.1476845,,,,,,,,,,,,,,,,,
2361011369,22.5205652,41.1493043,,,,,,,,,,,,,,,,,
2361011373,22.5212840,41.1482217,,,,,,,,,,,,,,,,,
2361011383,22.5229437,41.1477148,,,,,,,,,,,,,,,,,
2361011397,22.5211177,41.1484843,,,,,,,,,,,,,,,,,
2361011410,22.5211391,41.1493568,,,,,,,,,,,,,,,,,
2361011420,22.5214503,41.1481086,,,,,,,,,,,,,,,,,
2361011442,22.5207797,41.1487024,,,,,,,,,,,,,,,,,
2361011446,22.5222195,41.1491448,,,,,,,,,,,,,,,,,
2361011464,22.5230221,41.1486661,,,,,,,,,,,,,,,,,
2373710718,21.9862589,42.0836218,Цоцев Камен,,Cocev Kamen,Cocev Kamen,,,,,,,,,,,archaeological_site,,
2381997483,22.4935572,41.2780309,,,,,,,,,,,,,,,,,
2381997484,22.4929135,41.2774846,,,,,,,,,,,,,,,,,
2381997485,22.4937396,41.2769162,,,,,,,,,,,,,,,,,
2381997486,22.4945255,41.2774544,,,,,,,,,,,,,,,,,
2384661750,21.4340691,41.9971664,,,,,,,,,,,,,,,,,
2384661753,21.4349649,41.9965723,,,,,,,,,,,,,,,,,
2384661754,21.4349220,41.9967079,,,,,,,,,,,,,,,,,
2384661755,21.4341495,41.9971983,,,,,,,,,,,,,,,,,
2384661762,21.4346860,41.9968036,,,,,,,,,,,,,,,,,
2384661763,21.4347879,41.9965245,,,,,,,,,,,,,,,,,
2384661769,21.4348254,41.9967318,,,,,,,,,,,,,,,,,
2384661774,21.4349649,41.9966521,,,,,,,,,,,,,,,,,
2384661777,21.4343104,41.9971305,,,,,,,,,,,,,,,,,
2384661778,21.4343212,41.9970667,,,,,,,,,,,,,,,,,
2384661781,21.4340369,41.9971305,,,,,,,,,,,,,,,,,
2384661787,21.4341495,41.9968594,,,,,,,,,,,,,,,,,
2384661789,21.4340186,41.9970517,,,,,,,,,,,,,,,,,
2384661791,21.4342407,41.9971823,,,,,,,,,,,,,,,,,
2384661794,21.4346323,41.9966002,,,,,,,,,,,,,,,,,
2384661796,21.4344177,41.9969770,,,,,,,,,,,,,,,,,
2384661799,21.4344875,41.9966880,,,,,,,,,,,,,,,,,
2384661800,21.4344124,41.9966760,,,,,,,,,,,,,,,,,
2384661801,21.4348898,41.9965205,,,,,,,,,,,,,,,,,
2384661802,21.4341817,41.9969032,,,,,,,,,,,,,,,,,
2397354853,21.5051364,42.0017923,,,,,,,,,,,,,,,,,
2397354855,21.5050881,42.0016926,,,,,,,,,,,,,,,,,
2397354862,21.5048575,42.0012461,,,,,,,,,,,,,,,,,
2397354863,21.5057372,42.0016966,,,,,,,,,,,,,,,,,
2397354864,21.5048038,42.0017126,,,,,,,,,,,,,,,,,
2397354866,21.5049969,42.0018481,,,,,,,,,,,,,,,,,
2397354870,21.5060752,42.0016966,,,,,,,,,,,,,,,,,
2397354871,21.5060376,42.0014973,,,,,,,,,,,,,,,,,
2397354876,21.5059448,42.0011381,,,,,,,,,,,,,,,,,
2397354885,21.5048057,42.0016964,,,,,,,,,,,,,,,,,
2397354886,21.5054744,42.0016209,,,,,,,,,,,,,,,,,
2411564533,21.6997414,41.8380629,,,,,,,,,,,,,,,,,
2411564534,21.6992214,41.8382227,,,,,,,,,,,,,,,,,
2411564535,21.6996395,41.8379989,,,,,,,,,,,,,,,,,
2411564536,21.6990926,41.8379310,,,,,,,,,,,,,,,,,
2411564537,21.6995430,41.8382467,,,,,,,,,,,,,,,,,
2411564539,21.6994679,41.8381908,,,,,,,,,,,,,,,,,
2411564540,21.6997184,41.8381480,,,,,,,,,,,,,,,,,
2411564541,21.6989209,41.8379150,,,,,,,,,,,,,,,,,
2411564543,21.6997093,41.8382427,,,,,,,,,,,,,,,,,
2411564544,21.6990121,41.8381428,,,,,,,,,,,,,,,,,
2411564545,21.6995108,41.8380149,,,,,,,,,,,,,,,,,
2411564546,21.6993608,41.8381908,,,,,,,,,,,,,,,,,
2411564547,21.6989942,41.8378962,,,,,,,,,,,,,,,,,
2411564549,21.6990765,41.8382267,,,,,,,,,,,,,,,,,
2411564551,21.6995950,41.8382559,,,,,,,,,,,,,,,,,
2411564552,21.6988440,41.8379881,,,,,,,,,,,,,,,,,
2411564553,21.6991248,41.8382347,,,,,,,,,,,,,,,,,
2411564554,21.6997253,41.8380109,,,,,,,,,,,,,,,,,
2411564555,21.6993643,41.8380161,,,,,,,,,,,,,,,,,
2411564556,21.6988727,41.8380709,,,,,,,,,,,,,,,,,
2411564557,21.6992535,41.8379949,,,,,,,,,,,,,,,,,
2411564558,21.6990532,41.8381920,,,,,,,,,,,,,,,,,
2472016892,21.4322421,41.9944587,,,,,,,,,,,,,,,,,
2472016893,21.4323193,41.9943429,,,,,,,,,,,,,,,,,
2472016894,21.4326086,41.9944495,,,,,,,,,,,,,,,,,
2472016895,21.4325314,41.9945653,,,,,,,,,,,,,,,,,
2480929515,21.2173760,41.2404842,,,,,,,,,,,,,,,,,
2480929516,21.2174998,41.2408354,,,,,,,,,,,,,,,,,
2480929517,21.2176273,41.2411149,,,,,,,,,,,,,,,,,
2480929518,21.2177334,41.2412346,,,,,,,,,,,,,,,,,
2480929519,21.2178750,41.2413996,,,,,,,,,,,,,,,,,
2480929520,21.2180590,41.2414795,,,,,,,,,,,,,,,,,
2480929521,21.2182608,41.2415327,,,,,,,,,,,,,,,,,
2480929522,21.2184448,41.2415966,,,,,,,,,,,,,,,,,
2480929523,21.2186289,41.2416232,,,,,,,,,,,,,,,,,
2480929524,21.2187032,41.2415886,,,,,,,,,,,,,,,,,
2480929525,21.2188624,41.2415992,,,,,,,,,,,,,,,,,
2480929526,21.2189332,41.2415753,,,,,,,,,,,,,,,,,
2480929527,21.2189722,41.2414981,,,,,,,,,,,,,,,,,
2480929528,21.2189261,41.2414316,,,,,,,,,,,,,,,,,
2480929529,21.2189899,41.2413677,,,,,,,,,,,,,,,,,
2480929530,21.2190783,41.2413783,,,,,,,,,,,,,,,,,
2480929531,21.2191633,41.2413278,,,,,,,,,,,,,,,,,
2480929532,21.2193756,41.2413145,,,,,,,,,,,,,,,,,
2480929533,21.2195101,41.2413012,,,,,,,,,,,,,,,,,
2480929534,21.2195243,41.2412133,,,,,,,,,,,,,,,,,
2480929535,21.2192588,41.2408248,,,,,,,,,,,,,,,,,
2480929536,21.2175246,41.2402633,,,,,,,,,,,,,,,,,
2480929537,21.2174008,41.2403538,,,,,,,,,,,,,,,,,
2480929538,21.2177280,41.2402881,,,,,,,,,,,,,,,,,
2480929539,21.2181192,41.2404788,,,,,,,,,,,,,,,,,
2480929540,21.2185262,41.2406917,,,,,,,,,,,,,,,,,
2480929541,21.2187563,41.2407875,,,,,,,,,,,,,,,,,
2480929542,21.2189934,41.2408248,,,,,,,,,,,,,,,,,
2480929543,21.2194393,41.2408062,,,,,,,,,,,,,,,,,
2480929544,21.2195738,41.2409046,,,,,,,,,,,,,,,,,
2480929545,21.2195278,41.2410750,,,,,,,,,,,,,,,,,
2483423047,21.3987470,41.2440787,,,,,,,,,,,,,,,,,
2483423048,21.3986926,41.2442861,,,,,,,,,,,,,,,,,
2483423049,21.3984167,41.2442547,,,,,,,,,,,,,,,,,
2483423050,21.3974596,41.2441541,,,,,,,,,,,,,,,,,
2483423051,21.3973885,41.2443584,,,,,,,,,,,,,,,,,
2483423052,21.3973300,41.2444401,,,,,,,,,,,,,,,,,
2483423053,21.3972213,41.2443993,,,,,,,,,,,,,,,,,
2483423054,21.3973384,41.2441164,,,,,,,,,,,,,,,,,
2483423055,21.3974136,41.2431359,,,,,,,,,,,,,,,,,
2483423056,21.3975599,41.2431453,,,,,,,,,,,,,,,,,
2483423057,21.3975683,41.2432019,,,,,,,,,,,,,,,,,
2483423058,21.3978358,41.2432144,,,,,,,,,,,,,,,,,
2483423059,21.3977856,41.2435978,,,,,,,,,,,,,,,,,
2483423060,21.3977856,41.2437990,,,,,,,,,,,,,,,,,
2483423061,21.3976519,41.2439341,,,,,,,,,,,,,,,,,
2483423062,21.3984335,41.2440347,,,,,,,,,,,,,,,,,
2487753159,20.9667672,42.0058475,,,,,,,,,,,,,,,,,
2487753170,20.9666022,42.0057897,,,,,,,,,,,,,,,,,
2487753174,20.9669160,42.0056960,,,,,,,,,,,,,,,,,
2487753200,20.9666786,42.0056920,,,,,,,,,,,,,,,,,
2487753209,20.9667390,42.0056083,,,,,,,,,,,,,,,,,
2500499338,20.6319381,41.0998978,,,,,,,,,,,,,,,,,
2500499339,20.6318405,41.1000693,,,,,,,,,,,,,,,,,
2500499340,20.6319625,41.1001980,,,,,,,,,,,,,,,,,
2500499341,20.6322796,41.1002532,,,,,,,,,,,,,,,,,
2500499342,20.6324585,41.1001184,,,,,,,,,,,,,,,,,
2500499343,20.6326536,41.1001612,,,,,,,,,,,,,,,,,
2500499344,20.6328244,41.0999590,,,,,,,,,,,,,,,,,
2500500242,20.6329722,41.0995115,,,,,,,,,,,,,,,,,
2500500243,20.6330779,41.0996218,,,,,,,,,,,,,,,,,
2500500244,20.6329478,41.0997688,,,,,,,,,,,,,,,,,
2520833439,21.2875090,41.9870370,,,,,,,,,,,,,,,,,
2520833441,21.2878261,41.9869569,,,,,,,,,,,,,,,,,
2520833443,21.2878485,41.9869297,,,,,,,,,,,,,,,,,
2520833445,21.2878485,41.9868980,,,,,,,,,,,,,,,,,
2520833447,21.2878282,41.9868738,,,,,,,,,,,,,,,,,
2520833449,21.2877631,41.9868844,,,,,,,,,,,,,,,,,
2520833451,21.2877062,41.9868648,,,,,,,,,,,,,,,,,
2520833453,21.2876086,41.9868920,,,,,,,,,,,,,,,,,
2520833456,21.2874623,41.9869433,,,,,,,,,,,,,,,,,
2523876602,21.9746914,41.5511186,,,,,,,,,,,,,,,,,
2535153634,22.0181317,41.4184594,Спомен куќа на Страшо Пинџур,,Memorial house - Strasho Pindjur,,,,,,,,,,,,,,
2545342051,20.9119981,40.9765203,Преспанско Советување,,,,,,,,,,,,,,monument,,
2549445257,21.5553554,41.3334234,,,,,,,,,,,,,,,,,
2549476061,21.5555484,41.3362996,,,,,,,,,,,,,,,,,
2578029313,22.3348959,42.2020133,City Museum,,,,Kriva Palanka,,1330,Sveti Joakim Osogovski,,,,,,,,,
2580615411,21.5581472,41.3424762,,,,,,,,,,,,,,,,,
2593794162,21.3913745,42.0177485,,,,,,,,,,,,,,,,,
2593794179,21.3912114,42.0175558,,,,,,,,,,,,,,,,,
2593794285,21.3944460,42.0155688,,,,,,,,,,,,,,,,,
2598104053,21.5564074,41.3475544,Карпалак,,,,,,,,,,,,,,monument,,
2613872315,20.8347906,41.0141147,,,,,,,,,,,,,,,wayside_cross,,
2616082758,21.7853235,42.1491368,Zebrnjak,Зебрњак,,,,,,,,,,,,,memorial,,en:Zebrnjak
2668984927,21.5555893,41.3361973,,,,,,,,,,,,,,,,,
2759245083,20.7995376,41.1126936,Свети Климент Охридски,,Monument St. Clement Ohridski,Saint Klement of Ohrid,,,,,,,,,,,monument,,mk:Свети Климент Охридски
2759253188,20.7999940,41.1120476,Свети Кирил и Методиј,Saints Cyril and Methodius,Monuments of Saints Cyril and Methodius,Saints Cyril and Methodius,,,,,,,,,,,monument,,mk:Св. Кирил и Методиј
2759263738,20.7990226,41.1122955,Свети Наум Охридски Чудотворец,,Monument to St. Naum of Ohrid,Saint Naum,,,,,,,,,,,monument,,mk:Свети Наум Охридски Чудотворец
2795154377,20.7977703,41.1124606,Долна Порта,,Lower Gate,,,,,,,,,,,,city_gate,,
2829462221,21.9627449,42.0853984,Мачка камен,,Macka kamen,,,,,,,,,,,,archaeological_site,,
2836787184,20.9429220,42.0050975,,,,,,,,,,,,,,,memorial,,
2851570672,21.0770931,41.4182291,Христо Узунов,,,,,,,,,,,,,,monument,,mk:Христо Узунов
2992591934,21.4372506,42.0015297,,,,,,,,,,,,,,,,,
2992591935,21.4370180,42.0016202,,,,,,,,,,,,,,,,,
2992591936,21.4368298,42.0013530,,,,,,,,,,,,,,,,,
2992591937,21.4370624,42.0012625,,,,,,,,,,,,,,,,,
3011061690,20.8135106,41.0596796,Sv. Nikola,,,,,,,,,,,,,,wayside_shrine,,
3011065701,20.8132397,41.0561451,,,,,,,,,,,,,,,wayside_cross,,
3039854149,20.9636151,41.9062629,Споменик на жртви од НОВ,,,,,,,,,,,,,,monument,,
3122650550,21.3933270,42.0175376,,,,,,,,,,,,,,,,,
3122650551,21.3932248,42.0170087,,,,,,,,,,,,,,,,,
3122650552,21.3932310,42.0172814,,,,,,,,,,,,,,,,,
3122650553,21.3932059,42.0171225,,,,,,,,,,,,,,,,,
3392666042,21.5556561,41.3360133,,,,,,,,,,,,,,,,,
3392666043,21.5557121,41.3356577,,,,,,,,,,,,,,,,,
3392666044,21.5556514,41.3352620,,,,,,,,,,,,,,,,,
3392666045,21.5555635,41.3349319,,,,,,,,,,,,,,,,,
3392666046,21.5554037,41.3344681,,,,,,,,,,,,,,,,,
3392666047,21.5553476,41.3342236,,,,,,,,,,,,,,,,,
3392666048,21.5553219,41.3338149,,,,,,,,,,,,,,,,,
3392666049,21.5553370,41.3336350,,,,,,,,,,,,,,,,,
3392666050,21.5553919,41.3332886,,,,,,,,,,,,,,,,,
3409068903,21.5524989,41.3460556,Александар Македонски,,,,,,,,,,,,,,monument,,
3409068904,21.5528281,41.3462544,Методија Андонов-Ченто,,,,,,,,,,,,,,monument,,
3409074126,21.5532430,41.3462194,Св. Никола,,,,,,,,,,,,,,monument,,
3413214279,21.5407885,41.3554305,,,,,,,,,,,,,,,,,
3417101275,22.1001270,41.5022631,,,,,,,,,,,,,,,,,
3417101276,22.0999915,41.5022538,,,,,,,,,,,,,,,,,
3417101277,22.0996341,41.5025077,,,,,,,,,,,,,,,,,
3417101278,22.0995663,41.5027569,,,,,,,,,,,,,,,,,
3417101279,22.0993383,41.5034722,,,,,,,,,,,,,,,,,
3417101280,22.0992643,41.5038229,,,,,,,,,,,,,,,,,
3417101281,22.0992828,41.5042290,,,,,,,,,,,,,,,,,
3417101282,22.0993691,41.5042982,,,,,,,,,,,,,,,,,
3417101283,22.0995478,41.5043582,,,,,,,,,,,,,,,,,
3417101284,22.0999237,41.5045105,,,,,,,,,,,,,,,,,
3417101285,22.1002071,41.5045521,,,,,,,,,,,,,,,,,
3417101286,22.1005029,41.5045151,,,,,,,,,,,,,,,,,
3417101287,22.1008788,41.5044228,,,,,,,,,,,,,,,,,
3417101288,22.1010144,41.5042521,,,,,,,,,,,,,,,,,
3417101289,22.1010452,41.5040075,,,,,,,,,,,,,,,,,
3417101290,22.1012239,41.5040906,,,,,,,,,,,,,,,,,
3417101291,22.1012670,41.5039660,,,,,,,,,,,,,,,,,
3417101292,22.1013163,41.5036199,,,,,,,,,,,,,,,,,
3417101293,22.1012855,41.5034399,,,,,,,,,,,,,,,,,
3417101294,22.1010760,41.5033430,,,,,,,,,,,,,,,,,
3417101295,22.1009589,41.5032691,,,,,,,,,,,,,,,,,
3417101296,22.1008418,41.5030430,,,,,,,,,,,,,,,,,
3417101297,22.1006939,41.5026415,,,,,,,,,,,,,,,,,
3417101298,22.1007494,41.5025353,,,,,,,,,,,,,,,,,
3417101299,22.1007124,41.5024061,,,,,,,,,,,,,,,,,
3417101300,22.1004721,41.5022723,,,,,,,,,,,,,,,,,
3417101301,22.1003735,41.5023138,,,,,,,,,,,,,,,,,
3417163519,21.9681407,41.5521295,,,,,,,,,,,,,,,,,
3417163520,21.9680965,41.5520659,,,,,,,,,,,,,,,,,
3417163521,21.9677883,41.5521812,,,,,,,,,,,,,,,,,
3417163522,21.9676032,41.5520266,,,,,,,,,,,,,,,,,
3417163523,21.9678339,41.5516412,,,,,,,,,,,,,,,,,
3417163524,21.9679626,41.5515469,,,,,,,,,,,,,,,,,
3417163525,21.9682255,41.5514204,,,,,,,,,,,,,,,,,
3417163526,21.9685795,41.5512297,,,,,,,,,,,,,,,,,
3417163527,21.9688933,41.5510391,,,,,,,,,,,,,,,,,
3417163528,21.9692340,41.5509066,,,,,,,,,,,,,,,,,
3417163529,21.9694773,41.5508684,,,,,,,,,,,,,,,,,
3417163530,21.9696999,41.5508443,,,,,,,,,,,,,,,,,
3417163531,21.9697992,41.5504288,,,,,,,,,,,,,,,,,
3417163532,21.9699065,41.5502803,,,,,,,,,,,,,,,,,
3417163533,21.9699413,41.5501494,,,,,,,,,,,,,,,,,
3417163534,21.9701625,41.5501095,,,,,,,,,,,,,,,,,
3418320912,21.7360635,41.8229140,Масакр кај Пуста Кула,,,,,,,,,,,,,,memorial,,
3447270550,21.3503484,41.5186705,,,,,,,,,,,,,,,,,
3447270551,21.3501187,41.5185580,,,,,,,,,,,,,,,,,
3447270552,21.3492262,41.5183198,,,,,,,,,,,,,,,,,
3447272215,21.3507561,41.5186639,,,,,,,,,,,,,,,,,
3456913802,21.5479723,41.3434323,Карпалак 2001,,,,,,,,,,,,,,monument,,
3457966045,21.5547667,41.3339290,,,,,,,,,,,,,,,,,
3457966046,21.5547345,41.3339149,,,,,,,,,,,,,,,,,
3457966047,21.5547077,41.3339613,,,,,,,,,,,,,,,,,
3457966048,21.5546192,41.3339754,,,,,,,,,,,,,,,,,
3457966049,21.5545467,41.3340257,,,,,,,,,,,,,,,,,
3457966050,21.5545119,41.3340922,,,,,,,,,,,,,,,,,
3457966051,21.5545333,41.3341627,,,,,,,,,,,,,,,,,
3457966052,21.5545092,41.3341949,,,,,,,,,,,,,,,,,
3457966053,21.5544394,41.3342070,,,,,,,,,,,,,,,,,
3457966054,21.5543778,41.3342412,,,,,,,,,,,,,,,,,
3457966055,21.5543214,41.3342936,,,,,,,,,,,,,,,,,
3457966056,21.5542866,41.3343520,,,,,,,,,,,,,,,,,
3457966057,21.5542919,41.3344164,,,,,,,,,,,,,,,,,
3457966058,21.5543482,41.3344567,,,,,,,,,,,,,,,,,
3457966059,21.5544233,41.3344829,,,,,,,,,,,,,,,,,
3457966060,21.5545065,41.3344909,,,,,,,,,,,,,,,,,
3457966061,21.5545709,41.3344648,,,,,,,,,,,,,,,,,
3457966062,21.5546272,41.3344144,,,,,,,,,,,,,,,,,
3457966063,21.5546594,41.3343439,,,,,,,,,,,,,,,,,
3457966064,21.5546326,41.3342855,,,,,,,,,,,,,,,,,
3457966065,21.5546299,41.3342392,,,,,,,,,,,,,,,,,
3457966066,21.5546513,41.3342110,,,,,,,,,,,,,,,,,
3457966067,21.5547130,41.3342050,,,,,,,,,,,,,,,,,
3457966068,21.5547613,41.3341747,,,,,,,,,,,,,,,,,
3457966069,21.5547881,41.3341385,,,,,,,,,,,,,,,,,
3457966070,21.5548069,41.3340881,,,,,,,,,,,,,,,,,
3457966071,21.5548069,41.3340358,,,,,,,,,,,,,,,,,
3457966072,21.5547801,41.3339814,,,,,,,,,,,,,,,,,
3457966073,21.5548042,41.3339431,,,,,,,,,,,,,,,,,
3457966074,21.5546460,41.3341123,Крипта,,Cript,,,,,,,,,,,,monument,,
3588006983,21.5551361,41.3373816,,,,,,,,,,,,,,,,,
3600497215,21.5543921,41.3344720,,,,,,,,,,,,,,,,,
3600508047,21.5536567,41.3354997,,,,,,,,,,,,,,,,,
3612982725,21.3419033,41.0105541,,,,,,,,,,,,,,,,,
3612982745,21.3416689,41.0106348,,,,,,,,,,,,,,,,,
3612982766,21.3426590,41.0105795,,,,,,,,,,,,,,,,,
3612982782,21.3419682,41.0104071,,,,,,,,,,,,,,,,,
3612989296,21.3433640,41.0111425,,,,,,,,,,,,,,,,,
3612989302,21.3414904,41.0112545,,,,,,,,,,,,,,,,,
3612989303,21.3421636,41.0103157,,,,,,,,,,,,,,,,,
3612989304,21.3429351,41.0116613,,,,,,,,,,,,,,,,,
3612989317,21.3434476,41.0112799,,,,,,,,,,,,,,,,,
3612989333,21.3415034,41.0105836,,,,,,,,,,,,,,,,,
3617557751,21.8282200,42.1980590,,,,,,,,,,,,,,,,,
3617557756,21.8276214,42.1978826,,,,,,,,,,,,,,,,,
3617557757,21.8284328,42.1981552,,,,,,,,,,,,,,,,,
3617557758,21.8277628,42.1983245,,,,,,,,,,,,,,,,,
3617557760,21.8283274,42.1984780,,,,,,,,,,,,,,,,,
3617557761,21.8275068,42.1979693,,,,,,,,,,,,,,,,,
3617557762,21.8284776,42.1983552,,,,,,,,,,,,,,,,,
3642663981,21.5548417,41.3454560,Итар Пејо,,Sly Peter,,,,,,,,,,,,monument,,
3694881124,22.8187714,41.9751620,Dedo Jakim - Mill,Воденицата на Дедо Јаким,,,,,,,,,,,,,monument,,
3694922580,22.8193451,41.9769054,Ilin Kamen,Илин Камен,,,,,,,,,,,,,monument,,
3695208787,22.7768724,41.9668611,Гоце Делчев (Биста),,Goce Delchev,,,,,,,,,,,,monument,,
3695208788,22.7742882,41.9643843,Гоце Делчев,,Goce Delchev,,,,,,,,,,,,monument,,
3695770497,22.7716387,41.9653801,Споменик на паднати борци во НОБ,,,,,,,,,,,,,,monument,,
3695988841,22.7729986,41.9664768,Музеј на град Делчево,,City Museum,,,,,,,,,,,,,,
3696580046,22.7728440,41.9661617,,,,,,,,,,,,,,,monument,,
3696656682,22.7954411,41.9425359,Кула,,Kula,,,,,,,,,,,,monument,,
3713662739,21.4261530,41.9952169,Josip Broz Tito,,,,,,,,,,,,,,memorial,statue,
3816845186,21.3922233,42.0159685,,,,,,,,,,,,,,,,,
3816845187,21.3938936,42.0174050,,,,,,,,,,,,,,,,,
3816845188,21.3906099,42.0165913,,,,,,,,,,,,,,,,,
3816845189,21.3918732,42.0160730,,,,,,,,,,,,,,,,,
3816845190,21.3945403,42.0161418,,,,,,,,,,,,,,,,,
3816845192,21.3940375,42.0172436,,,,,,,,,,,,,,,,,
3816845199,21.3936159,42.0175064,,,,,,,,,,,,,,,,,
3816845201,21.3907942,42.0164244,,,,,,,,,,,,,,,,,
3816845204,21.3913179,42.0161926,,,,,,,,,,,,,,,,,
3816845205,21.3926206,42.0173532,,,,,,,,,,,,,,,,,
3816845206,21.3909237,42.0163398,,,,,,,,,,,,,,,,,
3902228808,21.3909339,42.0177124,,,,,,,,,,,,,,,,,
3951819342,21.4313461,41.9682709,Маркови Кули,Маркови Кули,Markovi Kuli,Markovi Kuli,,,,,,,,,,,ruins,,mk:Маркови Кули (Водно)
4052503966,20.8710959,41.6511380,,,,,,,,,,,,,,,,,
4052503967,20.8713126,41.6511748,,,,,,,,,,,,,,,,,
4052503968,20.8713231,41.6511403,,,,,,,,,,,,,,,,,
4052503969,20.8711064,41.6511036,,,,,,,,,,,,,,,,,
4052503970,20.8692747,41.6507208,,,,,,,,,,,,,,,,,
4052503971,20.8693347,41.6506831,,,,,,,,,,,,,,,,,
4052503972,20.8692928,41.6506459,,,,,,,,,,,,,,,,,
4052503973,20.8692327,41.6506835,,,,,,,,,,,,,,,,,
4056978146,21.6756899,41.8204649,,,,,,,,,,,,,,,,,
4056978147,21.6757887,41.8204303,,,,,,,,,,,,,,,,,
4056978148,21.6756677,41.8202382,,,,,,,,,,,,,,,,,
4056978149,21.6755689,41.8202728,,,,,,,,,,,,,,,,,
4059931354,21.6528039,41.8092736,,,,,,,,,,,,,,,,,
4059931355,21.6528177,41.8091559,,,,,,,,,,,,,,,,,
4059931356,21.6529310,41.8091633,,,,,,,,,,,,,,,,,
4059931357,21.6529172,41.8092809,,,,,,,,,,,,,,,,,
4059931358,21.6529327,41.8090640,,,,,,,,,,,,,,,,,
4059931359,21.6529794,41.8089868,,,,,,,,,,,,,,,,,
4059931360,21.6531014,41.8090279,,,,,,,,,,,,,,,,,
4059931361,21.6530547,41.8091050,,,,,,,,,,,,,,,,,
4059931627,21.6532760,41.8087880,,,,,,,,,,,,,,,,,
4059931628,21.6532982,41.8087490,,,,,,,,,,,,,,,,,
4059931629,21.6533916,41.8087785,,,,,,,,,,,,,,,,,
4059931630,21.6533694,41.8088175,,,,,,,,,,,,,,,,,
4078676807,22.5093733,41.1393670,Леонид Јанков,,,,,,,,,,,,,,monument,,
4095417830,21.1211491,40.8536596,Г177,,,,,,,,,,,,,,boundary_stone,,
4095421689,21.1255774,40.8545802,Г176,,,,,,,,,,,,,,boundary_stone,,
4095429583,21.1306578,40.8554344,Г175-2,,,,,,,,,,,,,,boundary_stone,,
4095438268,21.1326005,40.8547850,Г175-1,,,,,,,,,,,,,,boundary_stone,,
4128130610,21.4341939,41.9977670,,,,,,,,,,,,,,,,,
4128156199,21.4340907,41.9971761,,,,,,,,,,,,,,,,,
4128156209,21.4339766,41.9977079,Св. Кирил и Методиј,,Saints Cyril and Methodius,Sv. Kiril i Metodi,,,,,,,,,,,memorial,statue,
4128156210,21.4341509,41.9975624,Св. Климент Охридски и Наум Охридски Чудотворец,,Saints Clement of Ohrid and Naum,,,,,,,,,,,,memorial,statue,mk:Свети Климент Охридски;mk:Свети Наум Охридски Чудотворец
4128439120,21.4335438,41.9997913,,,,,,,,,,,,,,,,,
4128439123,21.4334714,41.9998037,,,,,,,,,,,,,,,,,
4128439127,21.4333992,41.9999059,,,,,,,,,,,,,,,,,
4128439129,21.4332295,41.9998647,,,,,,,,,,,,,,,,,
4128439130,21.4331694,41.9998761,,,,,,,,,,,,,,,,,
4128439132,21.4330888,41.9998862,,,,,,,,,,,,,,,,,
4128439133,21.4330267,41.9998895,,,,,,,,,,,,,,,,,
4128439135,21.4332206,41.9999443,,,,,,,,,,,,,,,,,
4128439136,21.4328650,41.9999059,,,,,,,,,,,,,,,,,
4128439140,21.4328069,41.9999161,,,,,,,,,,,,,,,,,
4128439141,21.4330337,41.9999717,,,,,,,,,,,,,,,,,
4128439142,21.4329098,41.9999844,,,,,,,,,,,,,,,,,
4128439146,21.4328434,41.9999951,,,,,,,,,,,,,,,,,
4128439179,21.4323165,42.0004086,,,,,,,,,,,,,,,,,
4128439181,21.4323915,42.0004247,,,,,,,,,,,,,,,,,
